15,dummy_ing_Ethyl_Butanoate_dense,733.664,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,48859.90786,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,before_ntc
16,dummy_ing_Ethyl_Butanoate_dense,737.776,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,48148.72746,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,before_ntc
17,ing_Ethyl_Butanoate,740.79,2962000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,46404,us,0.7652,0.0313,0.2035,FALSE,,
18,dummy_ing_Ethyl_Butanoate_dense,741.888,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,47755.39742,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,before_ntc
19,dummy_ing_Ethyl_Butanoate_dense,746,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,47637.23869,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
20,dummy_ing_Ethyl_Butanoate_dense,750.9333333,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,47806.59909,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
21,dummy_ing_Ethyl_Butanoate_dense,755.8666667,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,48261.18706,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
22,dummy_ing_Ethyl_Butanoate_dense,760.8,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,48947.00584,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
23,ing_Ethyl_Butanoate,762.34,2940000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,47990,us,0.7652,0.0313,0.2035,FALSE,,
24,dummy_ing_Ethyl_Butanoate_dense,765.7333333,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,49810.55049,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
25,dummy_ing_Ethyl_Butanoate_dense,770.6666667,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,50796.37642,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
26,dummy_ing_Ethyl_Butanoate_dense,775.6,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,51845.30153,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
27,dummy_ing_Ethyl_Butanoate_dense,780.5333333,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,52893.27487,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
28,dummy_ing_Ethyl_Butanoate_dense,785.4666667,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,53870.99413,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
29,dummy_ing_Ethyl_Butanoate_dense,790.4,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,54704.38043,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
30,ing_Ethyl_Butanoate,794.22,2965000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,58972,us,0.7652,0.0313,0.2035,FALSE,,
31,dummy_ing_Ethyl_Butanoate_dense,795.3333333,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,55316.01657,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
32,dummy_ing_Ethyl_Butanoate_dense,800.2666667,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,55627.61922,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
33,dummy_ing_Ethyl_Butanoate_dense,805.2,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,55563.54281,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
34,ing_Ethyl_Butanoate,806.6,3003000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,54024,us,0.7652,0.0313,0.2035,FALSE,,
35,dummy_ing_Ethyl_Butanoate_dense,810.1333333,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,55055.20271,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
36,dummy_ing_Ethyl_Butanoate_dense,815.0666667,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,54046.16513,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,ntc
37,dummy_ing_Ethyl_Butanoate_dense,820,2971500,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,52497.49522,us,0.7652,0.0313,0.2035,TRUE,Smoothed Ethyl ln(tau) spline; NTC bounds mode=manual; equal points in before_ntc / ntc / after_ntc,after_ntc
38,ing_Ethyl_Butanoate,820.07,2945000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,52008,us,0.7652,0.0313,0.2035,FALSE,,
39,dummy_ing_Butanoate_NTC_dense,823.4666667,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,60444.24957,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,ntc
40,dummy_ing_Butanoate_NTC_dense,828.4,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,61466.1068,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,ntc
41,ing_Butanoate,832.82,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,57700,us,0.7652,0.0313,0.2035,FALSE,,
42,dummy_ing_Butanoate_NTC_dense,838.2666667,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,52613.75948,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,ntc
43,dummy_ing_Butanoate_NTC_dense,843.2,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,41344.66377,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,ntc
44,ing_Butanoate,845.45,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,37400,us,0.7652,0.0313,0.2035,FALSE,,
45,dummy_ing_Butanoate_NTC_dense,848.1333333,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,33777.37193,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,ntc
46,dummy_ing_Butanoate_NTC_dense,853.0666667,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,27734.91161,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,ntc
47,dummy_ing_Butanoate_NTC_dense,858,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,22379.0414,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
48,ing_Butanoate,858.77,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,21600,us,0.7652,0.0313,0.2035,FALSE,,
49,dummy_ing_Butanoate_NTC_dense,861.61,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,18523.44656,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
50,dummy_ing_Butanoate_NTC_dense,865.22,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,14931.0237,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
51,ing_Butanoate,869.05,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,12600,us,0.7652,0.0313,0.2035,FALSE,,
52,dummy_ing_Butanoate_NTC_dense,872.44,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,11672.60326,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
53,dummy_ing_Butanoate_NTC_dense,876.05,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,11020.6108,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
54,dummy_ing_Butanoate_NTC_dense,879.66,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,10361.92806,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
55,ing_Butanoate,881.23,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,10000,us,0.7652,0.0313,0.2035,FALSE,,
56,dummy_ing_Butanoate_NTC_dense,883.27,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,9403.774297,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
57,dummy_ing_Butanoate_NTC_dense,886.88,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,8139.15373,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
58,dummy_ing_Butanoate_NTC_dense,890.49,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,6929.295202,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
59,dummy_ing_Butanoate_NTC_dense,894.1,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,6003.18994,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
60,ing_Butanoate,895.8,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,5700,us,0.7652,0.0313,0.2035,FALSE,,
61,dummy_ing_Butanoate_NTC_dense,897.71,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,5425.667804,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
62,dummy_ing_Butanoate_NTC_dense,901.32,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,4982.417509,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
63,dummy_ing_Butanoate_NTC_dense,904.93,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,4639.827151,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
64,dummy_ing_Butanoate_NTC_dense,908.54,3000000,0.9997543,MB-C5H10O2,0.0313,AR,0.7652,Tig,4400,us,0.7652,0.0313,0.2035,TRUE,Shifted Ethyl template smoothly blended into measured ing_Butanoate; NTC bounds mode=auto; equal points in before_ntc / ntc / after_ntc,after_ntc
